Target	Feature Type	Feature	Phenotype	Model	N	Beta Or Group Effect	P value	FDR q value	Interpretation
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Q9T4	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	28.6966148557271	0.00116099041545908	0.0106512882152209	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174JTA1	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	32.353274179547	0.00122708649079791	0.0111553317345264	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_C9MQN6	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	31.6374649842821	0.00125364990735742	0.0112941433095263	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1K2J7	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	-19.9673407615024	0.00128718713977356	0.0114927423194068	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_S2DSK2: ISNCY family transposase	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	33.3450312535375	0.00132215386632162	0.0117004766931117	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174WB14	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	28.4529461977173	0.00133649252032007	0.0117135704532131	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174ITR0	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	22.7732079571668	0.00134890986767458	0.0117135704532131	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174WI39	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	27.5070547831459	0.00135877417257272	0.0117135704532131	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1P9W0	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	31.0750590210437	0.00143428473992386	0.0122588439309732	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XZ56	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	28.9967563227199	0.00152650672250949	0.0129364976483855	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XX58	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	24.4266895731272	0.00164778557259021	0.0138469375847917	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Y3V3	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	27.8386108669633	0.00173145267758828	0.0144287723132357	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A229I2N4	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	31.303770451118	0.0017707940949755	0.0146346619419463	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174RM08	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	32.106454983166	0.00180771069096323	0.0148173007456002	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A3E4SIS7	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	24.5792941918557	0.00182981257227499	0.0148765249778454	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A3E5E0J2	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	22.8527644274121	0.0019176531181297	0.0154649445010459	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174KWV4	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	25.5511442430301	0.00198363954700792	0.0158691163760633	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D4V6P9: Conserved domain protein	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	-15.011253175764	0.00201993123545449	0.0160312002813848	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_R6C7I2	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	28.3084762345616	0.00217558398834771	0.017130582585415	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174PA28	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	40.1241969624173	0.00223327955075877	0.0174474964903029	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A3E5DI93	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	26.9760810189032	0.00242902117158341	0.0188296214851427	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_B6W3H5	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	-31.628336653259	0.00251251803713073	0.0193270618240825	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A229I5W3	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	21.7975839755974	0.00291319532942089	0.0222381322856557	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_G1ULD2	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	-15.3659553624797	0.00294950622005402	0.0223447440913183	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XMN9	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	31.9415872467151	0.00304096990199889	0.0227538453514924	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174QST2	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	36.8110456003073	0.00304901527709999	0.0227538453514924	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A229I548	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	21.9470430895284	0.00327039983797301	0.0240894185030682	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XIY0	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	27.6501150989379	0.00327616091641728	0.0240894185030682	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_Q6NE95	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	14.83288321867	0.00357868358727326	0.0261217780092939	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174N5F8	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	28.9328926505339	0.00401225199939902	0.0290742898507175	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_C7X9G4	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	34.355203860339	0.00433719411861309	0.0312028353857057	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A0P0M5W0	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	16.7904375375583	0.00451421804664499	0.0322444146188928	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174VLZ6	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	24.3979051229401	0.0049231782372348	0.0349161577108851	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A017NYA9	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	30.6692015084327	0.00517180724651479	0.0364211777923577	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174X554	mean_k_all_available	log1p_feature_cpm ~ mean_k_all_available + Age + Sex + BMI + SequencingBatch	46.0	32.2650797147557	0.0052190597704646	0.0364969214717804	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174JFP0	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	20.5706942914639	5.60917608243466e-05	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174T8S6	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	23.2785448669171	0.000120660194581185	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A1G4G8K7	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	19.3362899608836	0.000131688398043738	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174NFW1	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.5535624547495	0.000295099056327248	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A1B1I9J8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.3707589944107	0.000343960176310489	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174NW12	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	19.5305765590344	0.000674542436078277	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174TXK2	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	22.0228534538278	0.000814283371479688	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174WTG0	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.3873812341741	0.000921626828291222	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174QJH9	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.0737762025297	0.00124400305500146	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Y717	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	23.505853983083	0.00135617563654791	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174N6E6	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.4396740665694	0.00136249533687138	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Y4Q8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.2734455156764	0.00150616903565526	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Y5D8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.1120843517544	0.00151989401557348	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174UT22	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.8408093548511	0.00166416724150999	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XHK8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.0815999216302	0.00170247767646864	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174UWT8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.5090080436742	0.00170318896308724	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XS90	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.6943142294589	0.00172594575788269	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174U7Q8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	19.752561296222	0.0017460030297417	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D4V6P9: Conserved domain protein	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	-8.86977667823831	0.00174872029777104	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174NJW7	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.5221895283635	0.00175044898307906	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174V3C8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.1039393997268	0.00176353633277317	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174T0C6	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.2230259245291	0.00176678239008502	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XTU1	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	22.5910087511083	0.00181989569067538	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1PFK6	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	20.9602905387201	0.00184658151299802	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174SVG1	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.5624883296062	0.00189749210897422	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XV80	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.3680050118417	0.00191815052735332	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A3E4SGY5	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.9198838069803	0.00192100656416177	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174S692	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.5259653167179	0.00195723382498316	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174WSQ3	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.5035537764304	0.0019871476476228	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XLL7	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.0021025042566	0.00199992386524186	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_R6BS89: Putative DNA-binding protein	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.8358938137605	0.00207977694426181	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174VIU0	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.4970213784421	0.00208105972899571	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174U8S1	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.5282536002999	0.00209342211876953	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XGE1	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.1506711873926	0.00212129481600267	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XN19	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	17.4429215673271	0.00212497955012485	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1P9M9	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.6690784692032	0.00214481957626578	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174SLM8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.2641238653248	0.00216768136192823	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174UKK8	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	19.180878412467	0.00218309288489937	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174Y8F3	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	19.1612047147518	0.0022092714925865	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174PPG0	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	18.8095600535194	0.00226961384877001	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174J6X3	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	15.8006019318305	0.00229901665275539	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1PAV5	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	15.8342231362195	0.00236709861746088	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174WU84	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	15.1140821584031	0.00237994549693697	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_A0A174XXE2	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	16.9123975200212	0.00241625533714654	0.0421188133242041	FDR_significant
HUMAnN_gene_families_top1000_variable	GeneFamily	UniRef50_D1K2J7	k_PFOA	log1p_feature_cpm ~ k_PFOA + Age + Sex + BMI + SequencingBatch	46.0	-11.2174622530412	0.00245654604681975	0.0421188133242041	FDR_significant
