Source Table	Source Label	Method	Feature Family	Predictor	Term	Feature	Effect	Se	Ci Low	Ci High	P value	FDR q value	Support Class
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_625.115384615	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.1875159311398	0.591207512992825	10.028749205673861	12.346282656605737	1.13107548231777e-14	2.94079625402621e-10	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.309164149	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	10.0430062211217	0.565810652178071	8.934017342852682	11.151995099390719	4.02187801495933e-14	7.84266212917069e-10	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA4.089492207	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.9712655514081	0.671127115990437	10.655856404066844	13.286674698749357	3.6484689739487e-14	1.42290289983999e-09	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS2.003064351	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	12.605811226722	0.589544230054151	11.450304535815864	13.761317917628137	3.02936170260324e-14	2.54466383018672e-09	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_6224.05215647	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.80178728353434	0.561945328728122	7.700374439227221	9.903200127841458	4.65861724099086e-13	7.26744289594573e-09	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_626.370926022	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.98199962512998	0.598974405866006	7.808009789632608	10.155989460627351	1.08197020102879e-12	1.29118885043046e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_629.486921529	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	7.96672559777266	0.533162668254351	6.921726767994132	9.011724427551188	1.15875922474528e-12	1.29118885043046e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.398076923	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.4886358273879	0.736992053978409	10.044131401590219	12.933140253185583	5.11040484475459e-13	1.32870525963619e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS30.05580694	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.96500451866	0.643597202491772	10.703554001776128	13.226455035543873	3.38695937611625e-13	1.42252293796882e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_622.769897959	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-15.0149247614832	1.04188889617953	-17.05702699799508	-12.972822524971322	2.32279233064217e-12	2.26472252237611e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_626.772476143	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	7.73663394645369	0.540957837192183	6.676356585557011	8.796911307350369	2.68800399782994e-12	2.32960346478594e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.767371601	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	10.4925736760517	0.705452468906574	9.109886836994814	11.875260515108586	1.26659157027303e-12	2.46985356203241e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_625.206843718	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-12.6943713094861	0.918114226515089	-14.493875193455674	-10.894867425516525	5.12006223509364e-12	3.99364854337304e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA1.147442327	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.98294129251227	0.639579029571703	7.729366394551732	10.236516190472809	3.79858714299532e-12	5.92579594307271e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.309164149	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-13.1548906619283	0.98061859235896	-15.076903102951862	-11.23287822090474	9.08068023831046e-12	6.43902780534742e-08	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.566476979	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	9.43324825262546	0.718005126307199	8.02595820506335	10.840538300187571	1.34545632827243e-11	1.51081845768905e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.670523139	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.22898426631294	0.626599887860476	7.000848486106407	9.457120046519474	1.35586271843889e-11	1.51081845768905e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_625.115384615	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-12.9040032978436	1.02463443724741	-14.912286794848523	-10.895719800838677	2.97309130038675e-11	1.93250934525139e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.97187343	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	7.9220056821031	0.623569809265118	6.699808855943468	9.144202508262731	2.52563306500589e-11	2.46249223838074e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.112980769	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.5159553213346	0.751312754909611	10.043382321711762	12.988528320957437	8.97301349207126e-12	2.51244377777995e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS0.947633434	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	10.358382608992	0.692052135130077	9.00196042413705	11.714804793846952	1.33646063939156e-11	2.80656734272228e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS3.93781344	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.94191169866348	0.609083216220024	7.7481085948722335	10.135714802454727	1.84614591033035e-11	3.10152512935498e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS21.47738693	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	13.4958789496158	0.537561104586547	12.442259184626169	14.549498714605432	9.67123898840536e-12	4.24201242658265e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS22.56384065	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	12.6618084320063	0.51542773086526	11.65157007951039	13.672046784502209	1.24973348858785e-11	4.24201242658265e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS0.315765561	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	14.4885641626361	0.592748754009623	13.326776604777239	15.650351720494962	1.32562888330708e-11	4.24201242658265e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS3.181863727	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	14.2049327550565	0.597085131541363	13.034645897235428	15.375219612877572	1.8230343185427e-11	4.37528236450247e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.277071683	UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	-13.6424534733926	1.13882537492668	-15.874551208248892	-11.410355738536307	7.5159185617792e-11	4.50955113706752e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.625884732	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-13.7159951625916	1.1526164902986	-15.975123483576857	-11.456866841606343	8.49702968659581e-11	4.73405939681767e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.120996441	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-13.3610564631111	0.956483864569963	-15.235764837668228	-11.48634808855397	4.21779044090225e-11	5.35226972527032e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.541247485	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	8.16896016785801	0.586773013604311	7.018885061193561	9.31903527452246	4.4602247710586e-11	5.35226972527032e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS28.2841999	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	13.6712726256213	0.600382166848857	12.49452357859754	14.84802167264506	3.05112783211222e-11	5.83447059010344e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS6.984607491	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	13.692259032111	0.612371808560003	12.492010287333395	14.892507776888605	3.77991788542761e-11	5.83447059010344e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS14.92918132	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	11.3074436867903	0.510833688232975	10.30620965785367	12.308677715726931	4.25430147195042e-11	5.83447059010344e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.891129032	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-13.5437913998517	0.99342153425058	-15.490897606982838	-11.596685192720564	6.30239256603209e-11	5.9988060398979e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.016037248	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	9.2644399183025	0.680814032711794	7.930044414187384	10.598835422417617	6.50068453113997e-11	5.9988060398979e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS2.130085384	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	7.90383244601453	0.58532252543337	6.756600296165124	9.051064595863934	7.3810139099579e-11	5.9988060398979e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.047959184	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-14.7934325278453	1.09969138554785	-16.948827643519085	-12.638037412171514	7.85557933796154e-11	5.9988060398979e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS1.263696877	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	12.5827588712371	0.584529421494435	11.437081205108008	13.728436537366193	5.90059269977585e-11	6.19933898843562e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS8.143579373	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	11.1384108523512	0.517850700980937	10.123423478428563	12.153398226273836	5.95671551268991e-11	6.19933898843562e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS27.18236776	PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Sutterella.s__Sutterella_sp_CAG_351	10.8910752989509	0.509853174124484	9.891763077666912	11.890387520234889	6.45764477962044e-11	6.19933898843562e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_627.999009411	PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	-7.95845273798307	0.6858158803012	-9.302651863373422	-6.614253612592718	1.34784994131523e-10	7.00881969483922e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS27.18236776	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Sutterella.s__Sutterella_sp_CAG_351	10.4619958128895	0.509853174124484	9.462683591605511	11.461308034173488	1.03362491904031e-10	8.03818662549544e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS464.5706385	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.7682699262601	0.573763088549666	10.643694272702755	12.892845579817445	1.03890835525126e-10	8.03818662549544e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS27.18236776	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Sutterella.s__Sutterella_sp_CAG_351	10.3735663326824	0.509853174124483	9.374254111398413	11.372878553966386	1.14143822149354e-10	8.03818662549544e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS27.18236776	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Sutterella.s__Sutterella_sp_CAG_351	10.349958312922	0.509853174124483	9.350646091638014	11.349270534205987	1.17223554955142e-10	8.03818662549544e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS27.18236776	PWY-5097: L-lysine biosynthesis VI|g__Sutterella.s__Sutterella_sp_CAG_351	10.2180581434089	0.509853174124483	9.218745922124914	11.217370364692886	1.36169182830209e-10	8.7148277011334e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.277071683	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-12.7034505879238	1.11496182327726	-14.88877576154723	-10.518125414300371	1.88305468577482e-10	9.17989159315225e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_622.808040201	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-12.8157172816659	1.13031930231914	-15.031143114211416	-10.600291449120386	2.05789792448369e-10	9.44211988880751e-07	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS2.003064351	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-12.4250864983873	0.961000158036202	-14.308646808138256	-10.541526188636343	1.50501154698043e-10	1.00629860662693e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.048410758	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-14.5896704270779	1.1307816350006	-16.806002431679076	-12.373338422476724	1.55736689120835e-10	1.00629860662693e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA0.587755102	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-14.2513448421529	1.21980461069118	-16.64216187910761	-11.860527805198187	1.19054094516463e-10	1.03180215247602e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOA	fecal_PFOA1.133299285	UNINTEGRATED|g__Dorea.s__Dorea_longicatena	-12.3600386164051	1.07289724051634	-14.462917207817126	-10.257160024993075	1.53946111913225e-10	1.20077967292315e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.287212787	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-13.0682663151646	1.0309341850867	-15.088897317934531	-11.047635312394668	2.07777531483598e-10	1.23486164538813e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS1.573299748	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-12.1180769799201	0.959476351089588	-13.998650628055692	-10.237503331784506	2.20511008105023e-10	1.23486164538813e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS0.545591182	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-13.7964573489914	1.11505999206474	-15.98197493343829	-11.61093976454451	3.07886147808458e-10	1.6164022759944e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.111389865	UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	-11.8144434684442	1.39863003689084	-14.555758340750245	-9.073128596138154	1.34162641929387e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.902523503	UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	-12.2077978075116	1.44786054667622	-15.045604478996992	-9.369991136026208	1.40941721945498e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	PWY-5097: L-lysine biosynthesis VI|g__Sutterella.s__Sutterella_sp_CAG_351	10.2794045670571	1.22338226619576	7.88157532531341	12.67723380880079	1.5461107271986e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Sutterella.s__Sutterella_sp_CAG_351	10.4050003586579	1.26330682823996	7.928918975307578	12.88108174200822	2.62402083528125e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Sutterella.s__Sutterella_sp_CAG_351	10.4276947425421	1.27013177035468	7.938236472646927	12.917153012437272	2.85478215517027e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Sutterella.s__Sutterella_sp_CAG_351	10.5181778678899	1.2838150597904	8.001900350700716	13.034455385079085	3.01442047097307e-10	1.80865228258384e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_627.999009411	THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	-9.17829016676223	0.844560017357467	-10.833627800782864	-7.522952532741594	4.42745683002174e-10	1.89946408264841e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_625.206843718	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-12.0162579000463	1.10841776058939	-14.188756710801504	-9.843759089291096	4.62689968850253e-10	1.89946408264841e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS0.718177316	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-13.0745746287877	1.07316741138477	-15.177982755101848	-10.971166502473551	3.95286108090327e-10	1.95317841644632e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS12.05336538	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	11.865466764122	0.644096849876855	10.603036938363365	13.127896589880637	3.63330351686869e-10	2.17998211012122e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFHxS	fecal_PFHxS6.088317757	UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	-12.4985835413585	1.05260479280497	-14.56168893525624	-10.435478147460758	5.98047012142812e-10	2.79088605666645e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_627.147607053	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-11.8918571765365	1.13200750606073	-14.11059188841553	-9.673122464657471	8.11889132061464e-10	3.16636761503971e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_L_PFOS	fecal_L_PFOS13.39023162	UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	10.5173887907457	0.600558975320443	9.340293199117632	11.69448438237377	6.53564083958179e-10	3.69071482705795e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_621.277071683	UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	-13.1862848934396	1.28082083536439	-15.696693730753804	-10.675876056125396	1.16128161912466e-09	4.31333172817729e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFOS_62	fecal_PFOS_622.769897959	UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	-12.8291641097248	1.25784801469611	-15.294546218529176	-10.363782000920425	1.36982468045076e-09	4.85665113977996e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Sutterella.s__Sutterella_sp_CAG_351	10.9371316763796	1.3996537763812	8.193810274672447	13.680453078086753	1.01876473201127e-09	4.89094473187509e-06	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	humann_pathways	fecal_PFNA	fecal_PFNA0.108816121	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Sutterella.s__Sutterella_sp_CAG_351	10.5374751238325	1.35197121095869	7.887611550353467	13.187338697311533	1.08687660708335e-09	4.89094473187509e-06	FDR_lt_0.05
